Winorloose;Schwierigkeitsgrad;Anzahl.der.Wörter;Anzahl.der.Bilder;Vollständige.Beschreibung;Views;Likes;Kommentare;Follower;Following;Anzahl.der.Projekte;Contest;Project_page;User_page
0;1;1328;6;1;9769;31;6;15;0;2;https://www.hackster.io/contests/IDT-Power;https://www.hackster.io/ioanniskydonis/wi-fi-rc-car-qi-enabled-b972b2;https://www.hackster.io/ioanniskydonis
1;1;1326;4;1;1378;9;0;89;2;6;https://www.hackster.io/contests/arduino-holiday-contest;https://www.hackster.io/shakram02/arduino-mkr1000-android-relay-christmas-gift-lock-685ab6;https://www.hackster.io/shakram02
1;1;1326;6;1;552;3;0;13;2;3;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/vishwasnavada/iencode-intelligent-encoder-for-industrial-motors-8a0bfd;https://www.hackster.io/vishwasnavada
1;1;1325;7;1;2383;8;3;16;1;9;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/Scythe/3d-sensing-for-automotive-control-a9bda6;https://www.hackster.io/Scythe
0;1;1323;10;1;8637;15;7;8;2;4;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/abs0lut1sm/voice-controlled-garage-door-opener-with-alexa-53be14;https://www.hackster.io/abs0lut1sm
1;1;1313;5;1;212;1;0;0;0;2;https://www.hackster.io/contests/maximunleash;https://www.hackster.io/tasos2/wearable-fall-detector-a66118;https://www.hackster.io/tasos2
0;1;1308;8;1;350;1;0;63;2;11;https://www.hackster.io/contests/UKAmazonAlexa;https://www.hackster.io/akashchandran30/despicable-me-character-description-alexa-3604b1;https://www.hackster.io/akashchandran30
0;1;1306;7;0;419;1;0;0;0;1;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/btelle/board-game-answers-879b02;https://www.hackster.io/btelle
1;1;1305;9;1;3588;16;1;213;6;58;https://www.hackster.io/contests/circuito-prank-contest;https://www.hackster.io/gatoninja236/pranked-moving-tissue-box-circuito-io-d6989b;https://www.hackster.io/gatoninja236
0;1;1303;4;1;8915;17;1;32;0;8;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/colinodell/esp8266-garage-multisensor-for-home-assistant-3ce66c;https://www.hackster.io/colinodell
0;1;1297;5;1;6404;22;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/puzzler237/did-you-ever-want-to-have-a-video-doorphone-7c9358;https://www.hackster.io/puzzler237
1;1;1297;14;1;286;1;0;0;0;2;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/user633313/who-wants-to-be-the-smartest-guy-skill-name-icon-changed-d36fc2;https://www.hackster.io/user633313
0;1;1294;13;0;173;0;0;19;3;16;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/austin-stanton/using-pmod-subvis-8f8466;https://www.hackster.io/austin-stanton
1;1;1290;13;1;64;4;0;4;0;3;https://www.hackster.io/contests/STMicroelectronics;https://www.hackster.io/svu/workshop-instrument-health-check-392576;https://www.hackster.io/Sindhu
0;1;1285;0;0;7792;2;1;33;1;9;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/uladzislau-bayouski/rclone-the-cloud-connected-048422;https://www.hackster.io/uladzislau-bayouski
0;1;1285;7;1;14076;59;13;30;0;10;https://www.hackster.io/contests/Smartphone-Hacks;https://www.hackster.io/electronerd/control-electronics-by-sliding-your-phone1-bcc974;https://www.hackster.io/electronerd
0;1;1285;7;1;260;4;0;94;6;27;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/Nyceane/2d-catch-game-using-3d-magnetic-sensor-776328;https://www.hackster.io/Nyceane
0;1;1284;11;1;194;1;0;5;0;7;https://www.hackster.io/contests/circuito-prank-contest;https://www.hackster.io/3magku/arcs-arduino-razzberry-cushion-simulator-a9180e;https://www.hackster.io/3magku
0;1;1280;16;1;172;1;0;17;4;11;https://www.hackster.io/contests/wiznet;https://www.hackster.io/momososo/customized-hotel-room-use-serial-to-ethernet-91be67;https://www.hackster.io/momososo
0;1;1277;9;0;414;0;0;2;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/siddesh/pumbaa-it-is-gas-359664;https://www.hackster.io/siddesh
0;1;1256;5;1;746;3;0;10;0;5;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/RaspberryPiNerd/linkitboom-0fef2e;https://www.hackster.io/RaspberryPiNerd
0;1;1250;9;0;31467;95;33;50;13;8;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/ryanjgill2/plant-monitoring-system-88ed2b;https://www.hackster.io/ryanjgill2
1;1;1250;9;0;31467;95;33;50;13;8;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/ryanjgill2/plant-monitoring-system-88ed2b;https://www.hackster.io/ryanjgill2
0;1;1250;6;0;467;5;0;81;0;13;https://www.hackster.io/contests/particle;https://www.hackster.io/charifmahmoudi/ez-device-lib-to-connect-particle-board-to-structure-0e624d;https://www.hackster.io/charifmahmoudi
0;1;1248;3;0;1220;4;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/nikola-phreak-f8cb03/viseesaw-989122;https://www.hackster.io/user20700377
0;1;1238;5;1;38;3;0;0;0;1;https://www.hackster.io/contests/make-halloween-2016-contest;https://www.hackster.io/Spyro/giant-spider-web-647c29;https://www.hackster.io/Spyro
0;1;1236;6;1;16785;22;6;6;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/jeremywall/iot-kitteh-df0341;https://www.hackster.io/jeremywall
0;1;1233;15;1;2074;13;2;2;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/nitinb/aws-parking-system-0c1038;https://www.hackster.io/nitinb
0;1;1229;2;0;2253;7;3;33;1;9;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/uladzislau-bayouski/calculate-the-solar-radiation-b3f606;https://www.hackster.io/uladzislau-bayouski
0;1;1221;3;0;1054;13;1;2;0;1;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/jorge-eduardo-porras-b/mushroom-cultivation-febe41;https://www.hackster.io/jorge-eduardo-porras-b
0;1;1216;4;0;668;15;1;1;0;1;https://www.hackster.io/contests/beaglebonegreen;https://www.hackster.io/Chris_lee/management-system-for-rental-cottage-d16ef3;https://www.hackster.io/Chris_lee
1;1;1207;5;0;54;1;0;25;0;8;https://www.hackster.io/contests/netduino;https://www.hackster.io/VBB/windows-remote-netduino-firmata-host-for-netduino-3b7464;https://www.hackster.io/VBB
0;1;1192;3;1;579;2;0;14;9;9;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/crazycoder1999/handstand-master-7644fe;https://www.hackster.io/crazycoder1999
1;1;1188;14;1;748;6;0;119;4;48;https://www.hackster.io/contests/arduino-holiday-contest;https://www.hackster.io/wesee/making-of-the-holiday-lantern-850b66;https://www.hackster.io/wesee
0;1;1184;3;1;1274;9;0;58;0;92;https://www.hackster.io/contests/particle;https://www.hackster.io/ingo-lohs/myhumidity-controlled-by-bme280-and-photon-1aa064;https://www.hackster.io/ingo-lohs
0;1;1183;4;0;532;3;2;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/alien-deckard-b5db8d/mkr1000-integrated-component-tester-10243e;https://www.hackster.io/user2042481
0;1;1179;5;0;220;3;0;41;1;18;https://www.hackster.io/contests/particle;https://www.hackster.io/TinamousSteve/internet-geiger-counter-3f1ba2;https://www.hackster.io/TinamousSteve
1;1;1170;11;1;1042;4;2;8;0;3;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/tank-clone-419450/mediatek-linkitone-with-aws-iot-daa07f;https://www.hackster.io/user14610
0;1;1170;11;1;1042;4;2;8;0;3;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/tank-clone-419450/mediatek-linkitone-with-aws-iot-daa07f;https://www.hackster.io/user14610
0;1;1164;5;1;1814;13;8;93;22;48;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/PSoC_Rocks/psoc-auto-ranging-ohms-meter-41dc9e;https://www.hackster.io/PSoC_Rocks
0;1;1162;5;1;326;0;0;0;0;1;https://www.hackster.io/contests/make-holiday-contest;https://www.hackster.io/ann-mackowski/freestanding-lace-ornament-f21d8a;https://www.hackster.io/ann-mackowski
0;1;1149;6;1;7065;7;3;2;0;1;https://www.hackster.io/contests/artikcloud;https://www.hackster.io/team-uno/car-counter-using-arduino-processing-php-adaee2;https://www.hackster.io/dennis-caba
1;1;1145;6;1;470;4;0;5;0;3;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/nickschwab/one-card-poker-0d76e5;https://www.hackster.io/nickschwab
0;1;1144;16;1;1813;9;6;30;0;4;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/YoussefSabaa/mkr1000-with-windows-10-ffd0a3;https://www.hackster.io/YoussefSabaa
0;1;1144;4;1;1356;12;6;299;0;20;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/anthony-ngu/force-control-anything-33f398;https://www.hackster.io/anthony-ngu
0;1;1140;5;1;4472;15;4;15;0;5;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/tctree333/wireless-magnetic-data-transfer-e19171;https://www.hackster.io/tctree333
1;1;1133;10;1;122;1;0;3;0;4;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/user433344/my-meteo-alert-c38dc1;https://www.hackster.io/user433344
0;1;1124;10;1;197;4;0;3;0;1;https://www.hackster.io/contests/make-halloween-2016-contest;https://www.hackster.io/dbarry/1-halloween-yard-torches-fdc5e7;https://www.hackster.io/dbarry
0;1;1122;6;1;141;5;0;0;0;1;https://www.hackster.io/contests/particle;https://www.hackster.io/93453/disturb-at-a-distance-daad-c2d972;https://www.hackster.io/Celeste49
1;1;1119;9;0;850;3;0;119;4;48;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/wesee/alexa-capitals-and-countries-01284d;https://www.hackster.io/wesee
1;1;1119;9;0;850;3;0;119;4;48;https://www.hackster.io/contests/UKAmazonAlexa;https://www.hackster.io/wesee/alexa-capitals-and-countries-01284d;https://www.hackster.io/wesee
0;1;1116;9;1;6933;23;14;30;7;11;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/dhairya-parikh/smart-energy-saver-for-your-home-943819;https://www.hackster.io/dhairya-parikh
0;1;1116;9;1;6933;23;14;30;7;11;https://www.hackster.io/contests/particle;https://www.hackster.io/dhairya-parikh/smart-energy-saver-for-your-home-943819;https://www.hackster.io/dhairya-parikh
0;1;1109;7;0;5521;17;1;63;15;26;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/PatelDarshil/updated-solar-power-station-for-arduino-e52b6f;https://www.hackster.io/PatelDarshil
0;1;1107;8;1;261;6;0;93;22;48;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/PSoC_Rocks/trigonometric-height-measurement-with-3d-magnetic-sensor-cd7a8b;https://www.hackster.io/PSoC_Rocks
1;1;1096;4;0;86;1;0;8;0;8;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/chuartdo/magnetic-multi-switch-for-desk-lights-635125;https://www.hackster.io/chuartdo
0;1;1084;1;0;2472;11;9;93;22;48;https://www.hackster.io/contests/KinetisFlexIO;https://www.hackster.io/PSoC_Rocks/setting-up-gpio-pwm-i2c-for-k82-freedom-board-in-kds-e5b73d;https://www.hackster.io/PSoC_Rocks
0;1;1082;1;1;878;7;2;79;10;26;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/ElvisWolcott/are-the-lights-on-4f7df4;https://www.hackster.io/ElvisWolcott
0;1;1082;7;1;835;11;0;93;22;48;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/PSoC_Rocks/magnetic-field-visualizer-346bc1;https://www.hackster.io/PSoC_Rocks
0;1;1080;1;1;445;3;1;2;0;3;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/Paj/misfuel-defender-c1fe5a;https://www.hackster.io/Paj
0;1;1079;4;0;1288;10;0;60;1;12;https://www.hackster.io/contests/hologram;https://www.hackster.io/carmelito/home-monitoring-system-for-elderly-using-hologram-986d09;https://www.hackster.io/carmelito
0;1;1076;3;0;1301;4;0;17;1;13;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/amerch92/cat-tracker-with-linkit-one-2e461c;https://www.hackster.io/amerch92
0;1;1075;4;1;8925;27;2;3;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-passionate-contributers/hi-remote-meet-cortana-ec8774;https://www.hackster.io/jorisbrauns
1;1;1075;0;1;267;1;0;0;0;6;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/justin-revelstoke/teach-alexa-hipster-f83182;https://www.hackster.io/justin-revelstoke
0;1;1063;12;0;1368;5;0;0;0;0;https://www.hackster.io/contests/artikcloud;https://www.hackster.io/attari/salt-warehouses-monitoring-with-arduino-artik-cloud-71b9ba;https://www.hackster.io/attari
0;1;1060;8;1;776;5;4;30;0;12;https://www.hackster.io/contests/make-halloween-2016-contest;https://www.hackster.io/30050/angry-birds-pumpkin-scene-3727cb;https://www.hackster.io/terren
1;1;1059;5;1;445;4;0;90;3;27;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/virgilvox/kiwi-jr-open-source-robotics-platform-aab07c;https://www.hackster.io/virgilvox
0;1;1055;6;1;2495;5;0;25;0;17;https://www.hackster.io/contests/hologram;https://www.hackster.io/dhq/beer-sensor-with-hologram-and-raspberry-pi-8c09a5;https://www.hackster.io/dhq
0;1;1054;12;0;2367;8;2;10;0;11;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/sclandinin/mywifi-information-station-24aad3;https://www.hackster.io/sclandinin
1;1;1044;4;1;2336;7;0;6;0;6;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/exp0nge/mapping-road-conditions-758370;https://www.hackster.io/exp0nge
0;1;1044;4;1;2336;7;0;6;0;6;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/exp0nge/mapping-road-conditions-758370;https://www.hackster.io/exp0nge
1;1;1044;4;1;2336;7;0;6;0;6;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/exp0nge/mapping-road-conditions-758370;https://www.hackster.io/exp0nge
1;1;1037;7;1;3723;13;1;1;0;1;https://www.hackster.io/contests/arduino-mkrfox1200;https://www.hackster.io/pittex/foaling-monitor-139532;https://www.hackster.io/pittex
0;1;1029;1;1;763;4;0;17;1;13;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/amerch92/parked-car-finder-3677b3;https://www.hackster.io/amerch92
0;1;1028;4;1;17276;16;7;13;0;4;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/thomas_sxt/automatic-coffee-machine-950544;https://www.hackster.io/thomas_sxt
1;1;1028;9;0;926;12;0;7;4;5;https://www.hackster.io/contests/STMicroelectronics;https://www.hackster.io/Ned_zib/data-processing-for-patients-with-alzheimer-s-a41bb1;https://www.hackster.io/Ned_zib
0;1;1016;0;1;414;2;0;15;32;8;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/ishotjr/groby-personal-information-display-using-arduino-101-grove-484541;https://www.hackster.io/ishotjr
0;1;1016;0;1;414;2;0;15;32;8;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/ishotjr/groby-personal-information-display-using-arduino-101-grove-484541;https://www.hackster.io/ishotjr
1;1;1006;10;1;220;5;0;3;0;4;https://www.hackster.io/contests/STMicroelectronics;https://www.hackster.io/safety/safety-device-for-railways-987bc2;https://www.hackster.io/kart123
0;1;995;4;1;1650;8;0;6;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/anujdeshpande/state-of-the-city-b81d85;https://www.hackster.io/anujdeshpande
0;1;994;5;0;13;1;0;9;1;6;https://www.hackster.io/contests/walabot-rpi-mobile-app;https://www.hackster.io/madhurgupta10/walaalarm-walabot-based-fun-alarm-clock-say-no-to-snooze-b225f9;https://www.hackster.io/madhurgupta10
1;1;991;3;0;1217;3;0;0;0;1;https://www.hackster.io/contests/arduino-holiday-contest;https://www.hackster.io/symmetrical94/iot-controlled-snow-machine-11d788;https://www.hackster.io/symmetrical94
0;1;980;1;0;530;6;2;6;0;2;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/ddk220/photon-alarm-with-mozilla-os-2ff407;https://www.hackster.io/ddk220
1;1;976;0;1;1069;2;0;0;0;1;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/mario-harper/alexa-dog-whisperer-skill-b667f9;https://www.hackster.io/mario-harper
1;1;975;2;0;1552;5;0;17;0;12;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/kuzma/air-traffic-control-alexa-skill-a22a03;https://www.hackster.io/kuzma
0;1;975;2;0;1552;5;0;17;0;12;https://www.hackster.io/contests/UKAmazonAlexa;https://www.hackster.io/kuzma/air-traffic-control-alexa-skill-a22a03;https://www.hackster.io/kuzma
0;1;969;4;1;1757;10;0;1;0;2;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/divyansh-jain/raspberry-pi-home-automation-16d1f8;https://www.hackster.io/divyansh-jain
0;1;960;0;0;484;1;1;1;0;1;https://www.hackster.io/contests/sparkfun-blynk-contest;https://www.hackster.io/4bears/cigar-humidor-humidity-control-using-blynk-and-sparkfun-1e666b;https://www.hackster.io/4bears
0;1;957;12;1;501;4;0;1;0;4;https://www.hackster.io/contests/UKAmazonAlexa;https://www.hackster.io/user6148000/alexa-skills-764bee;https://www.hackster.io/user6148000
0;1;950;5;0;1795;6;0;33;1;9;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/uladzislau-bayouski/remot3-it-the-internet-connected-f74b64;https://www.hackster.io/uladzislau-bayouski
0;1;948;7;0;595;14;2;6;0;2;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/agent-override-2/echodeco-case-for-internet-radio-3916f8;https://www.hackster.io/agent-override-2
0;1;947;3;1;3529;20;2;58;0;17;https://www.hackster.io/contests/april-fools;https://www.hackster.io/AlexWulff/3d-printed-prank-vibrating-cup-033e3b;https://www.hackster.io/AlexWulff
1;1;946;6;1;1498;64;0;15;0;5;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/tctree333/android-things-wire-game-b4157b;https://www.hackster.io/tctree333
0;1;945;4;1;5828;22;2;67;5;14;https://www.hackster.io/contests/pi-day-contest;https://www.hackster.io/fvdbosch/binary-clock-fe7bfc;https://www.hackster.io/fvdbosch
1;1;935;9;1;527;6;1;0;0;2;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/user5473672/the-amazing-brain-47dc07;https://www.hackster.io/user5473672
0;1;931;2;0;259;2;0;204;54;49;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/bltrobotics/alexa-skill-love-predictor-9d3812;https://www.hackster.io/bltrobotics
0;1;931;2;0;259;2;0;204;54;49;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/bltrobotics/alexa-skill-love-predictor-9d3812;https://www.hackster.io/bltrobotics
0;1;931;2;0;259;2;0;204;54;49;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/bltrobotics/alexa-skill-love-predictor-9d3812;https://www.hackster.io/bltrobotics
