"","Winorloose","Schwierigkeitsgrad","Anzahl.der.Wörter","Anzahl.der.Bilder","Vollständige.Beschreibung","Views","Likes","Kommentare","Follower","Following","Anzahl.der.Projekte","Contest","Project_page","User_page"
"531",0,2,81,0,0,651,6,0,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/edward_nusinovich/wifi-robot-bf970f","https://www.hackster.io/edward_nusinovich"
"532",0,2,81,1,1,734,1,1,39,0,5,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/keep-me-clean/keep-me-clean-a237c3","https://www.hackster.io/yleguesse"
"533",0,2,78,0,1,145,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/RakeshPanchal/ehome-supervisor-b2b17e","https://www.hackster.io/RakeshPanchal"
"534",0,2,78,0,1,145,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/RakeshPanchal/ehome-supervisor-b2b17e","https://www.hackster.io/RakeshPanchal"
"535",0,2,69,0,0,209,0,0,0,0,1,"https://www.hackster.io/contests/pi-day-contest","https://www.hackster.io/andreas-motzek/calc-the-lisp-spreadsheet-a5fe91","https://www.hackster.io/andreas-motzek"
"536",0,2,68,1,0,2.743,9,1,4,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-creative-developers/smart-digital-home-627cec","https://www.hackster.io/sheikhhassanmajeed"
"537",0,2,68,0,1,13,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/starbuck-curie-18/smart-sprinkler-378efe","https://www.hackster.io/starbuck-curie-18"
"538",0,2,66,0,1,2.498,9,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/tank-override-9/home-automation-with-rpi-wifi-9ff42f","https://www.hackster.io/tank-override-9"
"539",0,2,64,0,1,154,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/sarthakm/social-home-automation-1b53f5","https://www.hackster.io/sarthakm"
"540",0,2,64,0,1,154,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/sarthakm/social-home-automation-1b53f5","https://www.hackster.io/sarthakm"
"541",0,2,56,0,0,89,1,0,3,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-tcinc-hackers/smart-home-gym-4b6ee5","https://www.hackster.io/nikola-curie-9"
"542",0,2,56,0,0,142,2,0,2,0,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/wearlictrier/wearlictricity-hybrid-system-to-harness-waste-energy-a19537","https://www.hackster.io/user4862877504"
"543",0,2,55,0,1,1.35,4,2,2,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/Remko/who-is-where-f855cc","https://www.hackster.io/Remko"
"544",0,2,54,0,0,2.587,17,3,16,6,2,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/massimo0572/car-radar-safety-6766d2","https://www.hackster.io/massimo0572"
"545",0,2,46,0,0,150,0,0,36,3,9,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/navigation/assited-feedback-navigation-6101aa","https://www.hackster.io/letaureau"
"546",0,2,45,0,1,18,1,0,0,0,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/aryan2/the-home-bot-a1da42","https://www.hackster.io/aryan2"
"547",0,2,44,0,0,222,1,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/chell-formula-775a66/desert-storm-mineweeper-4d8882","https://www.hackster.io/user2760048"
"548",0,2,42,0,0,41,0,0,0,0,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/rick-gomez/sippy-cup-of-doom-2a95e8","https://www.hackster.io/rick-gomez"
"549",0,2,41,0,0,220,0,0,0,0,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/nikola-curie-c6e99a/fridge-widge-b0235a","https://www.hackster.io/user1713477"
"550",0,2,37,0,1,397,0,0,3,0,5,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/David0307/cooled-serverrack-089e72","https://www.hackster.io/David0307"
"551",0,2,36,0,0,278,0,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/angginsp/smart-robot-cleaner-181218","https://www.hackster.io/angginsp"
"552",0,2,27,0,0,38,1,0,0,0,2,"https://www.hackster.io/contests/make-holiday-contest","https://www.hackster.io/winston-moy/home-for-the-holidays-customized-georgia-ornament-0d5d4b","https://www.hackster.io/winston-moy"
"553",0,2,23,0,1,644,2,1,3,0,5,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/David0307/shutter-control-via-webserver-40f218","https://www.hackster.io/David0307"
"554",0,2,22,0,1,412,0,1,3,0,5,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/David0307/air-conditioner-443b22","https://www.hackster.io/David0307"
"555",0,2,10,0,0,80,0,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/Helicoidee/automated-fish-tank-ee5467","https://www.hackster.io/Helicoidee"
"556",0,2,9,0,0,22,0,0,0,0,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/user422854118/twisted-cup-348ca4","https://www.hackster.io/user422854118"
"557",0,3,14972,95,1,1.069,4,2,1,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/benwiniarski/smart-pool-alexa-controlled-pool-manager-5454c1","https://www.hackster.io/benwiniarski"
"558",0,3,11813,52,1,1.773,11,1,31,1,9,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/abdullahsadiq/linkit-ultimate-iot-7ab59f","https://www.hackster.io/abdullahsadiq"
"559",0,3,10848,25,1,1.762,18,3,223,25,50,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/porrey/interactive-star-wars-3d-art-a71471","https://www.hackster.io/porrey"
"560",0,3,10594,66,1,1.27,8,0,2,0,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/firenglory/alexa-adruino-pi-smart-electric-water-heater-371b21","https://www.hackster.io/firenglory"
"561",0,3,9826,47,1,2.248,8,0,1,1,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/rogertheriault/alexa-bbq-kitchen-thermometer-with-iot-arduino-and-e-paper-63c64f","https://www.hackster.io/rogertheriault"
"562",1,3,9441,65,1,660,4,0,49,7,12,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/microBob/eud1-dev-cbef0c","https://www.hackster.io/microBob"
"563",1,3,8986,8,1,3.732,10,0,2,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/walle/walle-home-assistant-2de29d","https://www.hackster.io/daveylib"
"564",0,3,8970,22,1,640,3,0,31,0,13,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/mhanuel/smart-dehydrator-cooking-appliance-alexa-ready-45c19b","https://www.hackster.io/mhanuel"
"565",1,3,8811,44,1,2.053,10,0,31,1,9,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/abdullahsadiq/smart-home-controller-using-psoc-and-linkit-one-fe83ef","https://www.hackster.io/abdullahsadiq"
"566",0,3,8646,34,1,28.128,94,18,45,0,4,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/Imetomi/use-the-force-or-your-brainwaves-9e839b","https://www.hackster.io/Imetomi"
"567",0,3,8646,34,1,28.128,94,18,45,0,4,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/Imetomi/use-the-force-or-your-brainwaves-9e839b","https://www.hackster.io/Imetomi"
"568",0,3,7849,21,1,664,8,1,20,0,6,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/bastiaan-slee/energy-planner-a509ad","https://www.hackster.io/bastiaan-slee"
"569",0,3,7212,54,1,2.072,1,3,3,0,3,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/jose-cruz/arduino-home-controller-activated-by-alexa-1a5fbc","https://www.hackster.io/jose-cruz"
"570",0,3,7212,54,1,2.072,1,3,3,0,3,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/jose-cruz/arduino-home-controller-activated-by-alexa-1a5fbc","https://www.hackster.io/jose-cruz"
"571",0,3,6436,32,0,1.746,15,0,6,0,2,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/beeio/the-sustainable-agriculture-ecosystem-49d0a3","https://www.hackster.io/dmtan"
"572",0,3,6387,21,1,3.747,25,6,41,1,18,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/TinamousSteve/jedi-light-switch-67702d","https://www.hackster.io/TinamousSteve"
"573",0,3,6329,17,1,3.123,5,0,21,13,11,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/the-real-makers/drain-clog-detector-27dd98","https://www.hackster.io/MRahman4"
"574",0,3,6231,45,1,7.223,58,6,10,3,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/grassjelly/autonomous-home-assistant-robot-fff43e","https://www.hackster.io/grassjelly"
"575",0,3,6231,45,1,7.223,58,6,10,3,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/grassjelly/autonomous-home-assistant-robot-fff43e","https://www.hackster.io/grassjelly"
"576",0,3,6224,7,1,1.002,8,3,32,6,6,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/Mahmoud_Tolba/how-to-create-your-own-candy-grabber-machine-using-arduino-78a708","https://www.hackster.io/Mahmoud_Tolba"
"577",0,3,6180,10,1,5.282,24,5,32,6,6,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/Mahmoud_Tolba/how-to-build-sauron-the-lord-of-the-robots-ef96e4","https://www.hackster.io/Mahmoud_Tolba"
"578",0,3,6036,41,0,1.272,8,0,229,24,35,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/taifur/toilet-management-system-8e2786","https://www.hackster.io/taifur"
"579",0,3,6036,41,0,1.272,8,0,229,24,35,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/taifur/toilet-management-system-8e2786","https://www.hackster.io/taifur"
"580",0,3,5854,13,1,373,5,1,20,0,6,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/bastiaan-slee/barbecue-planner-with-amazon-drs-integration-64e4bb","https://www.hackster.io/bastiaan-slee"
"581",0,3,5689,14,1,1.19,10,0,0,0,1,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/ha-geek/pill-machine-f9a956","https://www.hackster.io/moononournation"
"582",0,3,5626,14,1,6.109,31,3,85,6,15,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/darian-johnson/automated-cat-feeder-with-alexa-and-amazon-dash-ae2602","https://www.hackster.io/darian-johnson"
"583",0,3,5624,25,0,6.596,44,7,17,0,7,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/kindbot/kindbot-home-garden-automation-hub-4c218a","https://www.hackster.io/terry-rodriguez"
"584",0,3,5436,18,1,2.561,11,0,1,0,3,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/keith-caskey/dooreo-the-alexa-powered-automatic-door-opener-31a4ca","https://www.hackster.io/keith-caskey"
"585",0,3,5212,22,1,2.464,10,1,1,0,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/theparticleguy/alexa-powered-arduino-kitchen-assistant-d481d8","https://www.hackster.io/theparticleguy"
"586",0,3,5072,22,1,12.889,65,4,31,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/anand/be-ready-to-replace-conventional-switches-2b659f","https://www.hackster.io/anand"
"587",0,3,5049,20,0,7.541,26,6,41,1,18,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/TinamousSteve/boff-alexa-enabled-open-smart-fan-9e5453","https://www.hackster.io/TinamousSteve"
"588",0,3,5042,9,1,724,4,0,0,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/mim/coffee-bird-615c63","https://www.hackster.io/mim_Armand"
"589",1,3,4964,14,1,2.693,28,0,85,6,15,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/darian-johnson/scent-terrific-smart-candle-d8c68a","https://www.hackster.io/darian-johnson"
"590",0,3,4658,32,1,12.524,36,14,15,3,5,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/adithya-tg/alexa-based-smart-home-monitoring-e36b7f","https://www.hackster.io/adithya-tg"
"591",0,3,4658,32,1,12.524,36,14,15,3,5,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/adithya-tg/alexa-based-smart-home-monitoring-e36b7f","https://www.hackster.io/adithya-tg"
"592",0,3,4582,17,1,6.278,26,3,37,0,6,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/asadzia/azure-stream-analytics-saving-lives-840e00","https://www.hackster.io/asadzia"
"593",0,3,4543,12,0,1.174,4,0,0,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/Joster/sputnik-spotlight-261795","https://www.hackster.io/Joster"
"594",0,3,4347,23,0,5.981,10,0,38,0,10,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/keithmitchell/mkr1000-rgb-strip-controller-a2fddd","https://www.hackster.io/keithmitchell"
"595",1,3,4333,24,1,20.937,46,7,46,4,10,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/JiongShi/a-fall-detection-system-based-on-arduino-windows-and-azure-2c03cf","https://www.hackster.io/JiongShi"
"596",1,3,4201,40,1,1.448,21,3,6,1,3,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/jayakarthigeyan/smart-lock-internet-connected-door-lock-with-door-bell-66cd73","https://www.hackster.io/jayakarthigeyan"
"597",0,3,4145,26,0,14.728,89,19,229,24,35,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/taifur/intelligent-door-lock-f9b7c3","https://www.hackster.io/taifur"
"598",0,3,4145,26,0,14.728,89,19,229,24,35,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/taifur/intelligent-door-lock-f9b7c3","https://www.hackster.io/taifur"
"599",0,3,4066,28,1,2.184,10,1,3,1,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/WebGeeks/amazon-alexa-powered-wireless-speakers-e52d65","https://www.hackster.io/WebGeeks"
"600",0,3,4020,14,1,1.155,12,0,166,2,21,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/rogue-squadron-leader/use-the-force-biofeedback-heart-monitor-with-particle-5876e0","https://www.hackster.io/pjdecarlo"
"601",0,3,3816,16,0,55,1,0,0,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/leohernan/my-remote-home-596cc7","https://www.hackster.io/leohernan"
"602",0,3,3727,21,1,279,4,0,4,1,3,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/sainath-komakula/smart-vendy-power-by-mediatek-smart-7688-duo-76e819","https://www.hackster.io/sainath-komakula"
"603",0,3,3506,8,0,6.649,36,3,5,3,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/quodcertamine/nerf-alexa-home-defense-turrent-a50dd1","https://www.hackster.io/nick-engmann"
"604",0,3,3492,34,1,2.956,17,0,229,24,35,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/taifur/smart-plug-b653f2","https://www.hackster.io/taifur"
"605",0,3,3413,49,1,433,2,0,2,0,3,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/richard-forero/automated-flower-growing-system-396a16","https://www.hackster.io/richard-forero"
"606",0,3,3315,10,1,3.176,8,5,37,0,16,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/jegatheesan/human-head-to-robot-head-364bfd","https://www.hackster.io/jegatheesan"
"607",0,3,3315,10,1,3.176,8,5,37,0,16,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/jegatheesan/human-head-to-robot-head-364bfd","https://www.hackster.io/jegatheesan"
"608",0,3,3272,21,1,2.554,5,0,3,0,3,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/jose-cruz/home-hidroneumatic-controlled-by-esp8266-mqtt-web-app-1e85d2","https://www.hackster.io/jose-cruz"
"609",0,3,3254,11,1,1.077,8,4,8,2,3,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/emmanuel-edwards/alexa-smart-socket-994ea8","https://www.hackster.io/emmanuel-edwards"
"610",0,3,3160,10,1,29.141,76,10,89,0,7,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/arjun/waran-home-automation-e84a26","https://www.hackster.io/arjun"
"611",1,3,3128,15,1,48.909,111,42,34,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/mmackes/pool-controller-8dfa69","https://www.hackster.io/mmackes"
"612",0,3,3085,6,1,7.832,18,2,2,0,1,"https://www.hackster.io/contests/pi-day-contest","https://www.hackster.io/karagad/tertiarm-3d-printed-robot-arm-b4a1e8","https://www.hackster.io/karagad"
"613",0,3,2978,10,1,18.208,76,5,118,7,12,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/rishabhbanga/complete-home-automation-system-with-azure-and-voice-assistance-8aa5fd","https://www.hackster.io/rishabhbanga"
"614",0,3,2962,21,1,636,7,2,9,1,6,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/madhurgupta10/room-service-alexa-please-get-rid-of-all-my-remotes-33b68e","https://www.hackster.io/madhurgupta10"
"615",0,3,2915,11,1,2.404,15,1,2,2,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/castle-locker/secure-package-delivery-trunk-for-your-front-porch-1d0b55","https://www.hackster.io/chris-meade"
"616",1,3,2886,1,0,9.669,65,8,17,0,1,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/vastemptinessinside/star-wars-droid-translator-helmets-359bea","https://www.hackster.io/vastemptinessinside"
"617",0,3,2880,5,0,16.398,41,7,42,1,8,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/dycodex/project-gallon-smart-drinking-water-monitoring-platform-54b70b","https://www.hackster.io/andri"
"618",0,3,2868,6,1,11.481,38,6,16,12,3,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/mlinnen/garage-door-powered-by-win-10-and-raspberry-pi-b2ed94","https://www.hackster.io/mlinnen"
"619",0,3,2799,9,1,3.321,21,2,37,0,16,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/jegatheesan/smart-bt-lock-with-custom-number-c15c7b","https://www.hackster.io/jegatheesan"
"620",0,3,2799,9,1,3.321,21,2,37,0,16,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/jegatheesan/smart-bt-lock-with-custom-number-c15c7b","https://www.hackster.io/jegatheesan"
"621",0,3,2717,15,1,2.236,9,0,40,23,13,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/alexis-santiago-allende/arduino-101-home-ble-system-df36d9","https://www.hackster.io/alexis-santiago-allende"
"622",0,3,2704,19,1,1.72,24,0,17,2,4,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/pels/force-fielder-e08a96","https://www.hackster.io/pels"
"623",1,3,2660,18,1,4.493,24,3,4,1,2,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/aditi/aditi-affordable-diagnostic-thermal-incubator-236ef5","https://www.hackster.io/viggi1000"
"624",0,3,2647,20,0,2.515,17,0,18,2,15,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/team-penteon/home-monitoring-and-alerts-for-the-blind-e6056a","https://www.hackster.io/Jade7272"
"625",0,3,2611,3,1,633,14,0,4,1,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/bhavikbhansali/alexa-where-is-my-car-42451e","https://www.hackster.io/bhavikbhansali"
"626",0,3,2611,3,1,633,14,0,4,1,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/bhavikbhansali/alexa-where-is-my-car-42451e","https://www.hackster.io/bhavikbhansali"
"627",0,3,2548,13,1,370,3,1,17,0,7,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/chathuranga-liyanage/train-me-b8b023","https://www.hackster.io/chathuranga-liyanage"
"628",0,3,2476,12,1,3.173,21,8,6,0,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/bportaluri/animated-smart-light-with-alexa-and-arduino-101b4b","https://www.hackster.io/bportaluri"
"629",0,3,2475,7,1,10.169,43,5,229,24,35,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/taifur/arduino-and-android-based-password-protected-door-lock-36887d","https://www.hackster.io/taifur"
"630",0,3,2434,10,1,822,5,0,5,1,3,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/68994/smart-power-strip-5c1d20","https://www.hackster.io/arturju"
"631",0,3,2367,27,1,1.839,10,2,31,0,5,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/Technovation/arduino-darkness-activated-ghost-c04e0e","https://www.hackster.io/Technovation"
"632",0,3,2359,18,1,4.824,10,1,213,6,58,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/gatoninja236/cnc-part-picking-machine-744ea2","https://www.hackster.io/gatoninja236"
"633",0,3,2229,5,1,1.417,7,1,37,0,16,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/jegatheesan/customer-care-ivr-using-dtmf-4a7351","https://www.hackster.io/jegatheesan"
"634",0,3,2224,14,1,1.787,22,7,11,0,2,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/vinithkannan/driving-parameters-analysis-system-d7f711","https://www.hackster.io/vinithkannan"
"635",1,3,2164,12,0,8.089,21,2,14,1,5,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/suai/live-hard-ship-hard-2cf540","https://www.hackster.io/badiboy"
"636",0,3,2137,9,0,989,4,0,94,6,27,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/71432/walabot-sleep-quality-tracker-3f168f","https://www.hackster.io/Nyceane"
"637",0,3,2129,5,1,2.974,16,2,37,0,16,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/jegatheesan/smart-home-with-android-app-717625","https://www.hackster.io/jegatheesan"
"638",0,3,2129,5,1,2.974,16,2,37,0,16,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/jegatheesan/smart-home-with-android-app-717625","https://www.hackster.io/jegatheesan"
"639",0,3,2055,6,1,15.287,48,0,7,1,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/timothyle97/the-arduino-gatekeeper-e8000e","https://www.hackster.io/timothyle97"
"640",0,3,2041,6,1,695,3,0,37,0,16,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/jegatheesan/interactive-television-show-game-2c3811","https://www.hackster.io/jegatheesan"
"641",0,3,1991,5,0,824,4,0,1,0,1,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/picopixie/hier-an-sms-alerting-geofence-for-mediatek-linkit-one-0f116a","https://www.hackster.io/picopixie"
"642",0,3,1973,7,1,529,8,0,16,1,15,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/korn/ev-charger-defa6e","https://www.hackster.io/korn"
"643",0,3,1953,12,0,4.57,13,1,2,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/kamakshi-s-smart-team/smart-home-automation-185167","https://www.hackster.io/cansysindia"
"644",0,3,1947,5,0,5.535,46,0,34,128,6,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/massiveio/tank-farm-60bfe9","https://www.hackster.io/mhogan"
"645",0,3,1943,10,0,13.067,62,0,19,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/pilgrimbill/carsmart-88164a","https://www.hackster.io/pilgrimbill"
"646",0,3,1938,8,1,5.049,12,1,213,6,58,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/gatoninja236/raspberry-pi-powered-candy-dispenser-fd018f","https://www.hackster.io/gatoninja236"
"647",0,3,1917,4,1,21.801,47,13,68,0,3,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/iddi/windows-iot-automate-your-power-outlets-b1ba1e","https://www.hackster.io/iddi"
"648",0,3,1902,16,0,6.747,21,14,4,0,1,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/CoolData/cloud-connected-reconnaissance-droid-e968d4","https://www.hackster.io/CoolData"
"649",0,3,1853,8,1,1.71,18,2,1,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/jey-biddulph/good-sleep-your-sleep-assistant-740995","https://www.hackster.io/jey-biddulph"
"650",1,3,1803,11,1,8.087,36,3,7,0,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/gelstronic/grawler-the-glass-roof-cleaner-86d5f6","https://www.hackster.io/gelstronic"
"651",0,3,1770,11,1,18.091,31,12,19,0,3,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/LasithIshan/sliding-gate-automation-c87496","https://www.hackster.io/LasithIshan"
"652",0,3,1751,8,0,1.693,6,1,10,0,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/cpathirage/smart-gas-consumption-unit-e5549c","https://www.hackster.io/cpathirage"
"653",0,3,1750,6,1,11.639,40,4,12,1,10,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/cybermah/home-automation-system-for-a-camp-with-cellular-internet-14d229","https://www.hackster.io/cybermah"
"654",0,3,1641,13,1,3.631,5,1,14,9,3,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/smartwear/bio-smart-wear-4c234c","https://www.hackster.io/jarain78"
"655",0,3,1637,13,0,1.071,3,1,94,6,27,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897","https://www.hackster.io/Nyceane"
"656",0,3,1637,13,0,1.071,3,1,94,6,27,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897","https://www.hackster.io/Nyceane"
"657",0,3,1637,13,0,1.071,3,1,94,6,27,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897","https://www.hackster.io/Nyceane"
"658",0,3,1637,13,0,1.071,3,1,94,6,27,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897","https://www.hackster.io/Nyceane"
"659",0,3,1627,11,0,5.051,9,0,0,0,1,"https://www.hackster.io/contests/pi-day-contest","https://www.hackster.io/MichaelLunzer/lunzpi-raspberry-pi-alarm-clock-6d8fe7","https://www.hackster.io/MichaelLunzer"
"660",0,3,1589,10,0,7.726,22,3,46,4,10,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/JiongShi/home-surveillance-system-based-on-windows-10-iot-and-azure-774075","https://www.hackster.io/JiongShi"
"661",0,3,1581,4,0,13.159,20,1,4,0,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/prajaybasu/arduino-environmental-monitoring-7508d1","https://www.hackster.io/prajaybasu"
"662",0,3,1569,10,1,3.836,16,1,4,2,3,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/air-defender/air-quality-license-plate-holder-cdb8a8","https://www.hackster.io/Linochoa11690"
"663",0,3,1547,3,1,7.064,14,0,93,22,48,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/PSoC_Rocks/lead-acid-battery-capacity-tester-updated-184e7c","https://www.hackster.io/PSoC_Rocks"
