Winorloose;Schwierigkeitsgrad;words;images;instructions;views;likes;comments;follower;following;projects;contest;projectpage;userpage
0;3;8646;34;1;28128;94;18;45;0;4;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/Imetomi/use-the-force-or-your-brainwaves-9e839b;https://www.hackster.io/Imetomi
0;3;8646;34;1;28128;94;18;45;0;4;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/Imetomi/use-the-force-or-your-brainwaves-9e839b;https://www.hackster.io/Imetomi
0;3;7849;21;1;664;8;1;20;0;6;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/bastiaan-slee/energy-planner-a509ad;https://www.hackster.io/bastiaan-slee
0;3;7212;54;1;2072;1;3;3;0;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/jose-cruz/arduino-home-controller-activated-by-alexa-1a5fbc;https://www.hackster.io/jose-cruz
0;3;7212;54;1;2072;1;3;3;0;3;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/jose-cruz/arduino-home-controller-activated-by-alexa-1a5fbc;https://www.hackster.io/jose-cruz
0;3;6436;32;0;1746;15;0;6;0;2;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/beeio/the-sustainable-agriculture-ecosystem-49d0a3;https://www.hackster.io/dmtan
0;3;6387;21;1;3747;25;6;41;1;18;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/TinamousSteve/jedi-light-switch-67702d;https://www.hackster.io/TinamousSteve
0;3;6329;17;1;3123;5;0;21;13;11;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/the-real-makers/drain-clog-detector-27dd98;https://www.hackster.io/MRahman4
0;3;6231;45;1;7223;58;6;10;3;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/grassjelly/autonomous-home-assistant-robot-fff43e;https://www.hackster.io/grassjelly
0;3;6231;45;1;7223;58;6;10;3;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/grassjelly/autonomous-home-assistant-robot-fff43e;https://www.hackster.io/grassjelly
0;3;6224;7;1;1002;8;3;32;6;6;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/Mahmoud_Tolba/how-to-create-your-own-candy-grabber-machine-using-arduino-78a708;https://www.hackster.io/Mahmoud_Tolba
0;3;6180;10;1;5282;24;5;32;6;6;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/Mahmoud_Tolba/how-to-build-sauron-the-lord-of-the-robots-ef96e4;https://www.hackster.io/Mahmoud_Tolba
0;3;6036;41;0;1272;8;0;229;24;35;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/taifur/toilet-management-system-8e2786;https://www.hackster.io/taifur
0;3;6036;41;0;1272;8;0;229;24;35;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/taifur/toilet-management-system-8e2786;https://www.hackster.io/taifur
0;3;5854;13;1;373;5;1;20;0;6;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/bastiaan-slee/barbecue-planner-with-amazon-drs-integration-64e4bb;https://www.hackster.io/bastiaan-slee
0;3;5689;14;1;119;10;0;0;0;1;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/ha-geek/pill-machine-f9a956;https://www.hackster.io/moononournation
0;3;5626;14;1;6109;31;3;85;6;15;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/darian-johnson/automated-cat-feeder-with-alexa-and-amazon-dash-ae2602;https://www.hackster.io/darian-johnson
0;3;5624;25;0;6596;44;7;17;0;7;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/kindbot/kindbot-home-garden-automation-hub-4c218a;https://www.hackster.io/terry-rodriguez
0;3;5436;18;1;2561;11;0;1;0;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/keith-caskey/dooreo-the-alexa-powered-automatic-door-opener-31a4ca;https://www.hackster.io/keith-caskey
0;3;5212;22;1;2464;10;1;1;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/theparticleguy/alexa-powered-arduino-kitchen-assistant-d481d8;https://www.hackster.io/theparticleguy
0;3;5072;22;1;12889;65;4;31;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/anand/be-ready-to-replace-conventional-switches-2b659f;https://www.hackster.io/anand
0;3;5049;20;0;7541;26;6;41;1;18;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/TinamousSteve/boff-alexa-enabled-open-smart-fan-9e5453;https://www.hackster.io/TinamousSteve
0;3;5042;9;1;724;4;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/mim/coffee-bird-615c63;https://www.hackster.io/mim_Armand
1;3;4964;14;1;2693;28;0;85;6;15;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/darian-johnson/scent-terrific-smart-candle-d8c68a;https://www.hackster.io/darian-johnson
0;3;4658;32;1;12524;36;14;15;3;5;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/adithya-tg/alexa-based-smart-home-monitoring-e36b7f;https://www.hackster.io/adithya-tg
0;3;4658;32;1;12524;36;14;15;3;5;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/adithya-tg/alexa-based-smart-home-monitoring-e36b7f;https://www.hackster.io/adithya-tg
0;3;4582;17;1;6278;26;3;37;0;6;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/asadzia/azure-stream-analytics-saving-lives-840e00;https://www.hackster.io/asadzia
0;3;4543;12;0;1174;4;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/Joster/sputnik-spotlight-261795;https://www.hackster.io/Joster
0;3;4347;23;0;5981;10;0;38;0;10;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/keithmitchell/mkr1000-rgb-strip-controller-a2fddd;https://www.hackster.io/keithmitchell
1;3;4333;24;1;20937;46;7;46;4;10;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/JiongShi/a-fall-detection-system-based-on-arduino-windows-and-azure-2c03cf;https://www.hackster.io/JiongShi
1;3;4201;40;1;1448;21;3;6;1;3;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/jayakarthigeyan/smart-lock-internet-connected-door-lock-with-door-bell-66cd73;https://www.hackster.io/jayakarthigeyan
0;3;4145;26;0;14728;89;19;229;24;35;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/taifur/intelligent-door-lock-f9b7c3;https://www.hackster.io/taifur
0;3;4145;26;0;14728;89;19;229;24;35;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/taifur/intelligent-door-lock-f9b7c3;https://www.hackster.io/taifur
0;3;4066;28;1;2184;10;1;3;1;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/WebGeeks/amazon-alexa-powered-wireless-speakers-e52d65;https://www.hackster.io/WebGeeks
0;3;4020;14;1;1155;12;0;166;2;21;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/rogue-squadron-leader/use-the-force-biofeedback-heart-monitor-with-particle-5876e0;https://www.hackster.io/pjdecarlo
0;3;3816;16;0;55;1;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/leohernan/my-remote-home-596cc7;https://www.hackster.io/leohernan
0;3;3727;21;1;279;4;0;4;1;3;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/sainath-komakula/smart-vendy-power-by-mediatek-smart-7688-duo-76e819;https://www.hackster.io/sainath-komakula
0;3;3506;8;0;6649;36;3;5;3;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/quodcertamine/nerf-alexa-home-defense-turrent-a50dd1;https://www.hackster.io/nick-engmann
0;3;3492;34;1;2956;17;0;229;24;35;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/taifur/smart-plug-b653f2;https://www.hackster.io/taifur
0;3;3413;49;1;433;2;0;2;0;3;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/richard-forero/automated-flower-growing-system-396a16;https://www.hackster.io/richard-forero
0;3;3315;10;1;3176;8;5;37;0;16;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/jegatheesan/human-head-to-robot-head-364bfd;https://www.hackster.io/jegatheesan
0;3;3315;10;1;3176;8;5;37;0;16;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/jegatheesan/human-head-to-robot-head-364bfd;https://www.hackster.io/jegatheesan
0;3;3272;21;1;2554;5;0;3;0;3;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/jose-cruz/home-hidroneumatic-controlled-by-esp8266-mqtt-web-app-1e85d2;https://www.hackster.io/jose-cruz
0;3;3254;11;1;1077;8;4;8;2;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/emmanuel-edwards/alexa-smart-socket-994ea8;https://www.hackster.io/emmanuel-edwards
0;3;3160;10;1;29141;76;10;89;0;7;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/arjun/waran-home-automation-e84a26;https://www.hackster.io/arjun
1;3;3128;15;1;48909;111;42;34;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/mmackes/pool-controller-8dfa69;https://www.hackster.io/mmackes
0;3;3085;6;1;7832;18;2;2;0;1;https://www.hackster.io/contests/pi-day-contest;https://www.hackster.io/karagad/tertiarm-3d-printed-robot-arm-b4a1e8;https://www.hackster.io/karagad
0;3;2978;10;1;18208;76;5;118;7;12;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/rishabhbanga/complete-home-automation-system-with-azure-and-voice-assistance-8aa5fd;https://www.hackster.io/rishabhbanga
0;3;2962;21;1;636;7;2;9;1;6;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/madhurgupta10/room-service-alexa-please-get-rid-of-all-my-remotes-33b68e;https://www.hackster.io/madhurgupta10
0;3;2915;11;1;2404;15;1;2;2;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/castle-locker/secure-package-delivery-trunk-for-your-front-porch-1d0b55;https://www.hackster.io/chris-meade
1;3;2886;1;0;9669;65;8;17;0;1;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/vastemptinessinside/star-wars-droid-translator-helmets-359bea;https://www.hackster.io/vastemptinessinside
0;3;2880;5;0;16398;41;7;42;1;8;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/dycodex/project-gallon-smart-drinking-water-monitoring-platform-54b70b;https://www.hackster.io/andri
0;3;2868;6;1;11481;38;6;16;12;3;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/mlinnen/garage-door-powered-by-win-10-and-raspberry-pi-b2ed94;https://www.hackster.io/mlinnen
0;3;2799;9;1;3321;21;2;37;0;16;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/jegatheesan/smart-bt-lock-with-custom-number-c15c7b;https://www.hackster.io/jegatheesan
0;3;2799;9;1;3321;21;2;37;0;16;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/jegatheesan/smart-bt-lock-with-custom-number-c15c7b;https://www.hackster.io/jegatheesan
0;3;2717;15;1;2236;9;0;40;23;13;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/alexis-santiago-allende/arduino-101-home-ble-system-df36d9;https://www.hackster.io/alexis-santiago-allende
0;3;2704;19;1;172;24;0;17;2;4;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/pels/force-fielder-e08a96;https://www.hackster.io/pels
1;3;2660;18;1;4493;24;3;4;1;2;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/aditi/aditi-affordable-diagnostic-thermal-incubator-236ef5;https://www.hackster.io/viggi1000
0;3;2647;20;0;2515;17;0;18;2;15;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/team-penteon/home-monitoring-and-alerts-for-the-blind-e6056a;https://www.hackster.io/Jade7272
0;3;2611;3;1;633;14;0;4;1;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/bhavikbhansali/alexa-where-is-my-car-42451e;https://www.hackster.io/bhavikbhansali
0;3;2611;3;1;633;14;0;4;1;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/bhavikbhansali/alexa-where-is-my-car-42451e;https://www.hackster.io/bhavikbhansali
0;3;2548;13;1;370;3;1;17;0;7;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/chathuranga-liyanage/train-me-b8b023;https://www.hackster.io/chathuranga-liyanage
0;3;2476;12;1;3173;21;8;6;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/bportaluri/animated-smart-light-with-alexa-and-arduino-101b4b;https://www.hackster.io/bportaluri
0;3;2475;7;1;10169;43;5;229;24;35;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/taifur/arduino-and-android-based-password-protected-door-lock-36887d;https://www.hackster.io/taifur
0;3;2434;10;1;822;5;0;5;1;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/68994/smart-power-strip-5c1d20;https://www.hackster.io/arturju
0;3;2367;27;1;1839;10;2;31;0;5;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/Technovation/arduino-darkness-activated-ghost-c04e0e;https://www.hackster.io/Technovation
0;3;2359;18;1;4824;10;1;213;6;58;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/gatoninja236/cnc-part-picking-machine-744ea2;https://www.hackster.io/gatoninja236
0;3;2229;5;1;1417;7;1;37;0;16;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/jegatheesan/customer-care-ivr-using-dtmf-4a7351;https://www.hackster.io/jegatheesan
0;3;2224;14;1;1787;22;7;11;0;2;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/vinithkannan/driving-parameters-analysis-system-d7f711;https://www.hackster.io/vinithkannan
1;3;2164;12;0;8089;21;2;14;1;5;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/suai/live-hard-ship-hard-2cf540;https://www.hackster.io/badiboy
0;3;2137;9;0;989;4;0;94;6;27;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/71432/walabot-sleep-quality-tracker-3f168f;https://www.hackster.io/Nyceane
0;3;2129;5;1;2974;16;2;37;0;16;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/jegatheesan/smart-home-with-android-app-717625;https://www.hackster.io/jegatheesan
0;3;2129;5;1;2974;16;2;37;0;16;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/jegatheesan/smart-home-with-android-app-717625;https://www.hackster.io/jegatheesan
0;3;2055;6;1;15287;48;0;7;1;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/timothyle97/the-arduino-gatekeeper-e8000e;https://www.hackster.io/timothyle97
0;3;2041;6;1;695;3;0;37;0;16;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/jegatheesan/interactive-television-show-game-2c3811;https://www.hackster.io/jegatheesan
0;3;1991;5;0;824;4;0;1;0;1;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/picopixie/hier-an-sms-alerting-geofence-for-mediatek-linkit-one-0f116a;https://www.hackster.io/picopixie
0;3;1973;7;1;529;8;0;16;1;15;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/korn/ev-charger-defa6e;https://www.hackster.io/korn
0;3;1953;12;0;457;13;1;2;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/kamakshi-s-smart-team/smart-home-automation-185167;https://www.hackster.io/cansysindia
0;3;1947;5;0;5535;46;0;34;128;6;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/massiveio/tank-farm-60bfe9;https://www.hackster.io/mhogan
0;3;1943;10;0;13067;62;0;19;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/pilgrimbill/carsmart-88164a;https://www.hackster.io/pilgrimbill
0;3;1938;8;1;5049;12;1;213;6;58;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/gatoninja236/raspberry-pi-powered-candy-dispenser-fd018f;https://www.hackster.io/gatoninja236
0;3;1917;4;1;21801;47;13;68;0;3;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/iddi/windows-iot-automate-your-power-outlets-b1ba1e;https://www.hackster.io/iddi
0;3;1902;16;0;6747;21;14;4;0;1;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/CoolData/cloud-connected-reconnaissance-droid-e968d4;https://www.hackster.io/CoolData
0;3;1853;8;1;171;18;2;1;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/jey-biddulph/good-sleep-your-sleep-assistant-740995;https://www.hackster.io/jey-biddulph
1;3;1803;11;1;8087;36;3;7;0;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/gelstronic/grawler-the-glass-roof-cleaner-86d5f6;https://www.hackster.io/gelstronic
0;3;1770;11;1;18091;31;12;19;0;3;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/LasithIshan/sliding-gate-automation-c87496;https://www.hackster.io/LasithIshan
0;3;1751;8;0;1693;6;1;10;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/cpathirage/smart-gas-consumption-unit-e5549c;https://www.hackster.io/cpathirage
0;3;1750;6;1;11639;40;4;12;1;10;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/cybermah/home-automation-system-for-a-camp-with-cellular-internet-14d229;https://www.hackster.io/cybermah
0;3;1641;13;1;3631;5;1;14;9;3;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/smartwear/bio-smart-wear-4c234c;https://www.hackster.io/jarain78
0;3;1637;13;0;1071;3;1;94;6;27;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897;https://www.hackster.io/Nyceane
0;3;1637;13;0;1071;3;1;94;6;27;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897;https://www.hackster.io/Nyceane
0;3;1637;13;0;1071;3;1;94;6;27;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897;https://www.hackster.io/Nyceane
0;3;1637;13;0;1071;3;1;94;6;27;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/aros-automatic-reorder-system/internet-of-toiletries-9d7897;https://www.hackster.io/Nyceane
0;3;1627;11;0;5051;9;0;0;0;1;https://www.hackster.io/contests/pi-day-contest;https://www.hackster.io/MichaelLunzer/lunzpi-raspberry-pi-alarm-clock-6d8fe7;https://www.hackster.io/MichaelLunzer
0;3;1589;10;0;7726;22;3;46;4;10;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/JiongShi/home-surveillance-system-based-on-windows-10-iot-and-azure-774075;https://www.hackster.io/JiongShi
0;3;1581;4;0;13159;20;1;4;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/prajaybasu/arduino-environmental-monitoring-7508d1;https://www.hackster.io/prajaybasu
0;3;1569;10;1;3836;16;1;4;2;3;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/air-defender/air-quality-license-plate-holder-cdb8a8;https://www.hackster.io/Linochoa11690
0;3;1547;3;1;7064;14;0;93;22;48;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/PSoC_Rocks/lead-acid-battery-capacity-tester-updated-184e7c;https://www.hackster.io/PSoC_Rocks
0;3;1508;8;0;90;0;0;12;3;4;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/balearicdynamics/hugo-aka-u-go-91f7d9;https://www.hackster.io/balearicdynamics
0;3;1496;6;0;6671;22;1;50;13;8;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/ryanjgill2/crypto-miner-19298a;https://www.hackster.io/ryanjgill2
0;3;1485;8;1;457;26;3;35;2;8;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/geeve-george/wear-one-click-smart-women-safety-wearable-button-a35a03;https://www.hackster.io/geeve-george
1;3;1425;2;1;27708;128;24;19;0;1;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/guischall/mini-vintage-internet-radio-bbf840;https://www.hackster.io/guischall
0;3;1410;6;1;17912;59;23;7;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/hanoba_DIY/pov-cylinder-with-arduino-due-7016d5;https://www.hackster.io/hanoba_DIY
0;3;1400;6;1;2202;23;0;37;0;16;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/jegatheesan/own-tracking-website-493af5;https://www.hackster.io/jegatheesan
0;3;1394;9;1;389;4;0;5;0;6;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/RobAl33/fish-tank-control-system-e410b2;https://www.hackster.io/RobAl33
0;3;1370;3;1;2699;6;0;4;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/Brettanomyces/whybaby-699d59;https://www.hackster.io/Brettanomyces
0;3;1303;5;0;2748;23;11;118;7;12;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/team-noida-makers-space/air-quality-system-using-linkit-one-and-mcs-cbed53;https://www.hackster.io/rishabhbanga
0;3;1265;6;0;1194;14;0;204;54;49;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/bltrobotics/secure-computer-vision-voice-connected-fridge-d83db1;https://www.hackster.io/bltrobotics
0;3;1247;7;0;6475;44;7;16;0;1;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/flax1k/avalon-smart-home-system-384772;https://www.hackster.io/flax1k
0;3;1241;6;0;1539;6;0;1;0;1;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/RubenPadial/wearable-wristband-for-biomedical-variables-monitoring-fd7ee2;https://www.hackster.io/RubenPadial
0;3;1233;4;0;1461;6;0;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/wagneretal/limb-shaker-e8a409;https://www.hackster.io/wagneretal
0;3;1227;8;1;726;2;1;35;2;8;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/geeve-george/sense-smart-breath-analysis-device-a-smart-breathalyzer-6daeea;https://www.hackster.io/geeve-george
0;3;1202;7;1;1387;9;1;68;0;14;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/graham_chow/active-home-safety-pendant-d934a3;https://www.hackster.io/graham_chow
0;3;1194;3;0;7493;14;8;7;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/jklemmack/win10iot-irrigation-controller-with-mositure-sensors-833b55;https://www.hackster.io/jklemmack
0;3;1140;4;0;20067;62;3;18;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/benbrandt22/wifi-controlled-precision-camera-slider-b6062f;https://www.hackster.io/benbrandt22
1;3;1100;1;0;191;1;0;18;0;4;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/luisantoniomartinnuez/eye-of-horus-open-source-eye-tracking-assistance-fb1510;https://www.hackster.io/luisantoniomartinnuez
0;3;1067;8;0;4288;13;3;48;0;5;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/dasdata/smart-pedestrian-anti-collision-system-spacs-3dd74c;https://www.hackster.io/dasdata
0;3;969;6;0;1429;15;0;16;0;5;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/SURESH_V_S/smart-alexa-ecdd0c;https://www.hackster.io/SURESH_V_S
0;3;964;4;1;58;0;1;0;1;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/ram222/home-warm-home-here-i-come-17df0a;https://www.hackster.io/ram222
0;3;946;1;1;2031;15;1;5;0;9;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/inderpreet/while-you-were-away-an-office-management-solution-8f3d48;https://www.hackster.io/inderpreet
1;3;896;3;1;5777;15;0;1;8;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/wise-chameleon/wise-chameleon-turn-anything-into-a-smart-device-086231;https://www.hackster.io/wise-chameleon
0;3;896;7;1;2529;15;0;7;0;3;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/ohoh136/pill-me-please-the-automated-pill-packaging-machine-49a243;https://www.hackster.io/ohoh136
0;3;877;4;0;4691;33;0;229;24;35;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/taifur/walaarm-walabot-powered-robotic-arm-0bed65;https://www.hackster.io/taifur
0;3;823;3;1;1339;4;1;2;1;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/team-enzi/alexa-controlled-face-recognizing-arduino-door-bell-465a58;https://www.hackster.io/markus_e
0;3;799;4;1;18498;45;6;14;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/cormaz/domotic-greenhouse-71573f;https://www.hackster.io/rossotony88
0;3;787;1;0;17148;32;4;14;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/joaquim_silveira/gestured-controlled-smart-home-871ddf;https://www.hackster.io/joaquim_silveira
0;3;783;3;1;3316;15;1;2;1;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/jordan314/alexa-robot-arm-2fe2d9;https://www.hackster.io/jordan314
0;3;773;2;0;7911;28;0;113;2;7;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/kemfic/iot-pcr-low-cost-dna-replication-connected-to-the-internet-c64e54;https://www.hackster.io/kemfic
0;3;737;4;1;2763;8;0;3;0;4;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/erhan9049/arduino-habitica-daily-tasks-client-1debe2;https://www.hackster.io/erhan9049
0;3;720;0;0;1159;3;0;17;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-tweakers/zero-pi-ba76d8;https://www.hackster.io/surendharreddy
0;3;709;0;0;590;8;0;8;1;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/scijoy/scijoy-data-logger-c6772d;https://www.hackster.io/scijoy
0;3;700;1;0;807;8;1;16;2;20;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/guillengap/automation-home-with-arduino-uno-72d809;https://www.hackster.io/guillengap
0;3;699;3;0;2056;3;0;1;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/virgilio-enrique-aray-arteaga/wise-shower-driven-by-alexa-skill-3ea1b6;https://www.hackster.io/virgilio-enrique-aray-arteaga
0;3;697;2;0;745;25;5;5;0;3;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/conkerkh/smart-garage-ff7f56;https://www.hackster.io/conkerkh
0;3;691;0;0;38;0;0;0;1;3;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/assist-alzheimer/assistant-motion-and-object-recognition-alzheimer-patient-2792b9;https://www.hackster.io/user2326400
0;3;686;0;1;5465;20;1;49;13;9;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/sameerk/alexa-is-my-garage-door-open-81f3b3;https://www.hackster.io/sameerk
0;3;650;2;0;445;4;3;0;0;1;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/shocked/intelli-charger-8259e1;https://www.hackster.io/athuldeep-n
0;3;645;5;0;2829;15;1;1;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/assemblypro/control-your-human-like-robot-from-anywhere-you-are-79a08d;https://www.hackster.io/kautsarsam
0;3;640;2;0;1518;2;0;1;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/vinmenn/hbus-9dc2dc;https://www.hackster.io/vinmenn
